id;coments
100;Saindo da barra de Superagui são 28 km até chegar na Barra de Ararapira, divisa com o estado de SP. Numas 6h de caminhada vc chega, O visual é maravilhoso, apenas 3 casas nestes 28 km, vc provavelmente não cruzará com uma alma viva em todo o trajeto, portanto leve água e pouco peso para carregar. Chegando em Ararapira, há uma pousada bem simples se quiser passar a noite lá. No outro dia, parta para o Marujá, na Ilha do Cardoso, são mais 15 km de caminhada (umas 3h) . Belíssimo lugar, com várias opções de hospedagem. O trajeto pode ser feito de bicicleta tb.
101;A ilha é super bacana, praia deserta sempre tem que estar prevenido levando lanches, águas w guarda sol pois lá não tem nada.
102;Para quem paz e tranquilidade esse é o lugar. A ilha tem pouca infra estrutura, com pousadas simples e pequenos mercados. Praticamente não há restaurantes. Não deixe de alugar uma bike e passear pela ilha.
103;Vale mais o passeio de voadeira do que a praia em si. Praia deserta logo após um trecho de caminhada, mas com muito lixo ao longo da praia (problema que encontramos em qualquer lugar do planeja devido à quantidade de plástico no oceano). Vale para conhecer, mas não é imperdível. Fomos de voadeira fretada a um custo de 350 reais.
104;O Parque Nacional do Superagui abrange, além da Ilha do Superagui, a Ilha das Peças, a Ilha do Pinheiro e a Ilha do Pinheirinho e também uma área continental. A maior infraestrutura está na Barra do Superagui na Ilha do Superagui. Nessa ilha, uma caminhada até a Praia Deserta é um roteiro bacana. Também não pode ficar de fora um passeio de barco até a Vila de Barbados para um almoço de frutos do mar e à Ilha do Pinheiro para ver os chauás ao final da tarde. Só evite o mês de novembro e o início de dezembro por conta das mutucas. Particularmente, evitaria o verão, pois é muito calor e a maioria das hospedagens não tem ar condicionado.
105;Lugar tranquilo, onde podemos desfrutar do contato direto com a natureza e caminhar na praia ouvindo apenas o marulhar das ondas.
106;Lugar agradável, especial pra quem paz e sossego fora de datas festivas como Natal e Ano Novo (quando enche como qualquer praia). Natureza rústica e ainda preservada apesar da quantidade de casas e construções. Vale pela paz e pela possibilidade de descanso e praias desertas e tranquilas
107;"O ilha em si é maravilhosa. Contato total com a natureza, belíssimas paisagens...Em relação à estrutura, não se pode esperar muita coisa, pois é uma vila de pescadores, sem atividade turística profissional. Nós ficamos na pousada praia mansa. Quartos bons (de madeira), café da manhã bacana e atendimento super legal do Agnaldo e sua família.Nós fizemos com ele o passeio até a cachoeira e fomos ver os papagaios de cara roxa (50 reais por pessoa). Excelente aventura e belíssimas paisagens.
Único inconveniente que tivemos foi na hora de locar as bikes p/ o passeio na praia deserta. Encontramos 2 locais para locação: um junto a um restaurante e outro na praia (com um tal de japa). Optamos pelo japa por ter bikes em melhores condições. Combinamos de pegar as bikes às 7h30 por 100 reais por 4 bikes e tempo livre. Acordamos cedo e nada dele... conseguimos iniciar o passeio as 9h00 depois de eu ir até a casa dele p/ chamá-lo. E mudou o preço e disse que 100 reais eram por 4 horas: (). Ok pegou e foi fazer o passeio. Na volta (3 h depois), quando fomos devolver, ele começou a olhar as bicicletas e disse que teríamos que pagar mais 60 reais para limpeza delas, pois estavam molhadas! Pode isso? Reclamei, disse que era ridículo e que não tinha sido avisado da tal taxa. Ele continuou reclamando e dizendo que os turistas são folgados, que querem dar colote.
Dica: nunca alugar bike com o tal de japa (se possível, leve a sua).
No restante, recomendo fortíssimo o passeio
 Enfim, com certeza indico a pousada!"
108;"Acho válido usar esse espaço para algumas informações que são difíceis de encontrar:Fora de temporada e feriados:
-Transporte: só há um horário de saída de Paranaguá para a ilha: 14h, se você perder, só no outro dia (ou como aconteceu conosco: ter a sorte de ter um morador voltando para a ilha e pegar carona). Volta da ilha para Paranaguá: 7h da manhã, valor por pessoa: R$ 40,00.
-Alimentação: os poucos restaurantes que tem abrem somente aos finais de semana. Chegamos em uma segunda-feira e por sorte encontramos o restaurante do Magal servindo algumas porções. Para o almoço, todos precisam de reserva com antecedência. Há pouquíssimos armazéns, então para não correr o risco de ficar sem comer, é bom ir preparado com alguns lanches.
-Praia: não há nenhuma estrutura de lanchonete beira-mar, aluguel de cadeiras ou guarda-sol.
-Vila: não há grandes estruturas, tudo é muito simples. Não há farmácias, então vale ir com um pequeno kit que inclua repelente e pós-sol. Pouco sinal de celular e poucas pousadas com wifi.
-Indico somente para quem quer sossego total.
*Sabendo de tudo isso, é só chegar e aproveitar a calmaria que só essa ilha tem!*
"
109;O lugar é muito bonito, mas demanda de bastante energia para caminhar ou andar de bicicleta (alugada no local) para que se possa apreciar belas paisagens.
110;parque Nacional!! Otimo para interagir com a comunidade local e a Natureza!!! Tradiçoes dos pescadores é atender bem o visitante, muita festa e comidas da região!!
111;Minha viagem foi tão completa! Me hospedei em Guaraqueçaba, fui de barco ao Superagui e curti a praia mais silenciosa que se poderia imaginar...Para quem gosta de aventuras roots, é um bom lugar para caminhar no vilarejo, conversar com os moradores e ouvir suas histórias da ilha.
112;Lugar lindo, mas vejo que a recepção poderia ser melhorada, com um centro de chegada, mostrando a história do parque, vegetação e principais animais, essas coisas. Mas no mais, vale demais à pena justamente por ser assim, nativo.
113;A vila é pequena tem um comercio restrito e pouco variado, não há bancos, farmácia ou supermercados, existem pequenas vendas e algumas lanchonetes e restaurantes que variam entre razoável e ótimo. a trilha para a praia deserta é uma atração assim como a praia. muito bom!!!
114;Uma ilha muito tranquila para se passar uns dias em meio a natureza e sem a agitação das praias
115;Sem palavras para descrever a experiência de conhecer a ilha. Fui de barco a partir de Guaraqueçaba e só esse caminho em si já vale a pena. Ilha com o charme das construções bem simples, varias pousadas bem acessíveis e campings. Fazer a trilha de 4 km por dentro da ilha e chegar na praia deserta é uma experiência sensacional.
116;Foi maravilhoso visitar o PARNA do Superagui.Lugar ímpar, belíssimo, fauna e flora preservados aliado à subsistência sustentável da população local.
117;Lugar que vale a pena visitar. Melhor se hospedar na ilha nas pousadas... os barcos que levam até a ilha partindo de quaraqueçaba tem o preço bem salgado. Mar calmo com água quentinha.
118;Vá com vontade de caminhar muito, pois a ilha não tem muitas opções. Lugar simples, sossegado, com pouca infraestrutura. Mas as maravilhas da Mãe Natureza valem o passeio.
119;Superagui e sossego andam juntos... Contudo atualmente são necessários alguns kilometros de caminhada na beira da praia para alcança-los...De uns anos pra cá, a população da ilha aumentou desproporcionalmente aos investimentos em infraestrutura, o que, de certa forma vem prejudicando as condições sócio-ambientais da região. Uma pena, pois isso acaba prejudicando sua imagem... Estive na ilha no início de 2016 em férias por poucos dias com a familia. Na época minha filha tinha 4 anos e optamos por nos hospedar numa pousada próximo ao ferry junto a vila principal de pescadores. A pousada em que nos hospedamos, ficava dentre as medianas em termos de valores de diária. A maioria das pousadas são construídas em madeira o que no verão ficam extremamente aquecidas. Para amenizar, dê preferência aos quartos maiores e com bons ventiladores. Outro detalhe que me deixou decepcionada com a vila de pescadores, foi com as fezes dos cavalos e cachorros que circulam na praia. Ainda se não bastasse, os pescadores descartam restos de peixes e camarão na beira da praia causando um odor terrível de pescados em decomposição. Outro problema que enfrentamos nos hospedando na vila, foi o som alto. No verão, os próprios moradores fazem suas festas com som acima do permitido e que percorrem madrugada a dentro, desrespeitando aqueles que querem um bom sono durante as madrugadas quentes do verão... Fora todos esses percalços, a ilha de Superagui é muito grande e é excelente pra caminhadas, bikes, passeios de barco, camping, fotos e rodas de fandango. Para chegar na ilha tem um barco de linha que sai de Paranagua e volta no outro ou dia. (verificar os horários e dias no site da prefeitura de Paranaguá) ou com os transfers marítimos que saem de Guaraqueçaba. Dica importante: levar dinheiro em papel, pois a maioria dos estabelecimentos e transportes não trabalham com cartões de crédito ou débito. Espero voltar em breve com minha filha maior para então caminharmos muiiiitooooo e alcançarmos aquele sossego que Supergui proporciona!!!!
120;Lindo lugar, uma praia gigante, porem peguei dias de frio e vento, mesmo assim foi possível apreciar a beleza de lá.
121;O Parque Nacional do Superagui, fica na cidade de Guaraqueçaba, Litoral Norte do Estado do Paraná. Tem como principal economia a pesca artesanal. A partir de 2008, se popularizou na Ilha a utilização da folha da cataia para envelhecimento do aguardente de cana, a bebida é deliciosa e muito famosa entre os turistas. Tem 32 km de praia, onde também se localiza a Praia Deserta, cujo final da orla faz divisa com o Estado de São Paulo. Não deixe de conhecer
122;Fora da temporada o Parque nacional do Superagui é uma calmaria que só. Muita paz pra curtir todo aquela extensão de praia e ficar tranquila
123;Praia linda, uma vista incrível e pessoas simpáticas. Tranquilo e acessível, comida caseira e deliciosa.
124;Local privilegiado nos aspectos natureza, localização e potencialidade turística de lazer e descanso. Conta com pousadas que oferecem conforto... que acolhe bem... e restaurantes com pratos de frutos do mar. Dentro de um Parque Nacional, peca ainda pela invasão e edificações dentro da área do parque, e muitos resíduos de embalagens. No setor do cais, falta infra estrutura e informações para turistas.
125;"Local para se desligar da sociedade e entrar em contato com a natureza. Ilha de pescadores. Infraestrutura é limitada, se resume a campings e pousadas bem simples. Porem aconchegantes.
Praia imensa e linda. Dá para avistar os botos da ilha da peças. Recomendo o passeio para ver os papagaios da cara roxa.
"
126;A viagem de barco de Guaraqueçaba para o Superagui já vale o passeio. Lugar lindo, tranquilo, contato com a natureza e com o pessoal da vila de pescadores.
127;Lugar lindo, paradisíaco, fui na semana de ano novo e quase não havia movimento. Os nativos são super solícitos. Precisa dar uma chance ao lugar. As acomodações são bem simples, se por acaso optar por ficar em pousada. Mas vale a viagem. Contato com a natureza o tempo todo, um lugar pra se esconder do mundo.
128;Lugar de paisagem lindíssima. Povo hospitaleiro. Quando for não esqueça do Fandango dança tipica caiçara e tomar uma Cataia bebida tipica.
129;O lugar é paradisíaco e tranquilo. Com poucos habitantes, na maioria pescadores. Porém, oferece pouca infraestrutura. A única coisa que me incomodou e muito foi cocô de cachorro. Na área perto das pousadas era o que tinha na areia: fezes de cachorro. Tinha que ter cuidado ao andar. E quando a maré subia, levava tudo para o mar. Eca!!!!
130;Um pequeno pedação do paraíso no litoral do Paraná! Saindo de Guaraqueçaba/PR e utilizando a voadeira como meio de transporte, o deslocamento até a ilha é rápido e passando por belas paisagens, como mangues, ilhas e vilas de pescadores A ilha, apesar de remota, é bem servida de restaurantes e possui um povo amável e simpático, que poderá indicar com facilidade o início da leve trilha que leva à praia deserta. A praia deserta, como o próprio nome diz, é livre de qualquer intervenção humana direta, o que propicia uma experiência única de estar em uma praia belíssima, em contato direto com a natureza, sem outras perturbações. O retorno até a vila pode ser feito pela praia mesmo, com uma caminhada por extensa faixa de areia. Ao fim, nada como escolher um dos restaurantes da ilha para saborear os pratos com peixes e camarões frescos. Ótima opção de passeio
131;Superagui é para quem gosta de natureza e sossego, mais do que infraestrutura. O passeio de barco de Guaraqueçaba até a ilha é lindo e tranquilo, passando entre manguezais e avistando apenas pequenas vilas aqui e ali. Ao chegar a Superagui, é preciso fazer uma trilha para chegar à Praia Deserta, e vale a pena. A trilha é fácil e a recompensa são mais de 20 quilômetros de praia que fazem jus ao nome - mesmo em alta temporada, a extensão é tamanha que sempre haverá um cantinho só seu.
132;É o sinônimo do paraíso, é você estar em uma praia deserta e ouvir apenas o barulho do mar e do vento, que melhor terapia do que essa....faz muito bem para o corpo e para a alma.
133;A ilha, embora com pouca estrutura, oferece Boas pousadas e várias opções de passeios. Não raramente é possível ver golfinhos bem próximos da praia. O local é paradisíaco.
134;o acesso á praia é de barcos, mas vale a pena, limpa, quase deserta, são 54 km de praias, fica em um parque
135;Alugamos uma lancha (R$ 60/pessoa) de Guaraqueçaba para visitarmos a ilha do Superagui (parque nacional). Couberam 6 pessoas na voadeira. Ao longo do trajeto o guia foi nos contando histórias marcantes das ilhas das peças e Superagui, bem como de suas comunidades. Chegamos à ilha Superagui, reservamos nosso almoço no restaurante Crepúsculo, onde comemos frutos do mar a céu aberto frente ao mar logo depois da nossa caminhada pelas trilhas e o passeio pela extensa e linda praia.
136;Nada como ouvir falar e conferir. Fomos num dia pretensiosamente de tempo fechado, mas o barqueiro Augusto, guarde este nome, nos levou de maneira bem interessada até a ilha das Peças e Superagui. Nesta última, praias de areias lindas e quilômetros de praias desertas a serem descobertas. Alugue uma bicicleta ao descer, não esqueça.
137;Ilha fantástica. A sensação de paz que existe nesse lugar é inigualável. Praia limpa, muito limpa e deserta. Possui pousadas simples, mas aconchegantes para a hospedagem. Quem gosta de sentar na areia, no sossego e apreciar o mar, esse é o lugar
138;"Fomos de barco a partir de Guaraqueçaba, leva em torno de 40 minutos de voadeira e o custo por barco é de 200 a 250 reais e leva no máximo 6 pessoas. O trajeto podem apreciar os mananciais e as vilas de pescadores na ilha das peças. Na chegada vimos vários botos. Os restaurantes no local são bem simples e não muito caros e necessitam ser agendados na chegada. A trilha até a praia a mar aberto demora 50 minutos num bom ritmo (fomos com criança 4 e 8 anos e foi bem tranquila). Ficamos na praia em torno de 1 hora e logo choveu, voltamos pela praia até a vila, o qual deu uma hora e meia de caminhada, porém andando bem devagar. Almoçamos no restaurante ""Crepusculo""... é simples, mas comida bem apetitosa, pedimos um prato com camarão ao molho, o qual foi suficiente para casal e 2 crianças e mesmo com as bebidas não excedeu 50 reais. A ilha possui pequenas pousadas e locais para camping. Para quem gosta pode comprar peixe diretamente com os pescadores, é bem em conta!!"
139;Um paraíso preservado com pouca visita. Lugar lindo com povo conservador. Famoso Fandangos o forrozinho local e a pinga Cataia também é bem apreciada. Vale a pena alugar uma bike e conhecer a ilha toda. Por do Sol maravilhoso.
140;Para quem gosta de natureza, praias desertas, sossego, simplicidade e um lindo céu estrelado. Vale muito a pena mesmo em dias chuvosos
141;"Praia muito deserta, uma delicia para quem quer ficar tranquilo e sentir a paz que a natureza transmite.
Maravilhoso para passear de bicicleta e ver a paisagem.
"
142;muito bonito lugar, tem uma praia deserta de 40 km entre superagui e a divisa de PR/SP, lugar recomendadíssimo
143;O Complexo de Superagui é um paraíso natural principalmente a ilha das Peças onde se encontra o berço dos golfinhos. Pode-se fazer passeios de barco pra curtir as belezas naturais e ver os golfinhos de perto.
144;Nesta ilha tem restaurante que cobra por pessoa (R$ 50,00), mas vale a pena. Vc come muito bem. Entre os pratos servidos tem, peix à milanesa, pirão de camarão e camarão à milanes (gigante). Vale a pena pagar este preço!
145;Destino muito legal, paisagem linda, bem vazia, voltaria com certeza. O passeio de barco para chegar por si só já é bonito, fomos no do Jacó, preço salgado e tripulação mal humorada. A pousada que ficamos foi a Costa Azul, do seu Ailton, muito boa, tudo excelente. Almoços na ilha precisa reservar antes com os restaurantes, melhor não ir sem avisar.
146;A Ilha de Superaguí é um dos paraísos do Paraná, praticamente isolada da muvuca é o local ideal para relaxar, curtir a natureza e ficar de bem com a vida.As pousadas locais são ótimas e dá pra fazer vários passeios na região, inclusive se maravilhar com a revoada dos papagaios no final do dia
147;mpossível ir até o parque e não entrar nas águas geladas! No começo dói, haha mas depois aprecie sem moderação! incrível como a sensação de sair de alma lavada é maravilhoso! vale a pena o cansaço da trilha da figueira, quem sabe você também não encontre as pegadas da onça assim como eu.
148;"A conexão com a calmaria chegou aqui. A pressa dá lugar à contemplação. Tudo neste lugar encanta. Recanto de belezas naturais, este reduto atrai. Uma das maiores atrações da ilha das Peças são os golfinhos, ou seriam botos? Eles estão sempre presentes e parece que ali é a residência ""oficial"" deles. Gaivotas e mergulhoes também são abundantes . Há duas versões para o nome da ilha. Uma é a de que era esconderijo para as peças saqueadas pelos piratas. Outra é uma referência ao tráfico de escravos, chamados de peças.
Bem...com tudo isso, não podemos ficar sem uma degustação. E não poderíamos passar sem conhecer o Restaurante Iná II. Casquinha de siri, peixe, camarão, salada, fritas, arroz soltinho e o bom bolinho de camarão. Tudo muito delicioso.
"
149;Tão perto do Sul e do Sudeste e ainda um destino inexplorado, é inacreditável que não tenha sido descoberto. Um paraíso inexplorado, um lugar lindo, único e simples. Casas de pescadores, pequenas pousadas e uma praia deserta de quilômetros e quilômetros. A sensação de conhecer a todos e de encantamento de todos com esse lugar. Tem que pegar um barco ou uma lancha da cidade de Paranaguá e chegar à vila da Ilha de Superagui, depois é só curtir e comer um pastel na praia, sempre passa alguém vendendo ou então alugar uma bike e andar até cansar e depois voltar, é uma reta só
150;Amei a ilha do Papagaio-de-Cara-roxa. Lindo espetáculo da revoada deles ao nascer e ao por do sol. São milhares em casais, ou familias. Dizem que eles nunca se separam, pelo resto da vida. Quando um morre e outro fica viúvo, este se junta a outro casal para nao viver sozinho. E é assim que eles voam, sempre em pares, trios. Muito lindo por do sol desta ilha também
151;Lindo lugar para relaxar curtir a paisagem linda que a natureza e comunidade local tem para oferecer. Paz, simplicidade, harmonia é o que define esse lugar. Maravilhoso
152;Por ser uma reserva natural tem as praias mais bonitas e limpas do Estado do Paraná. O acesso não é muito fácil, mas vale a pena.
153;É uma reserva florestal que pode ser acessada através de barco a partir de Guaraqueçaba. O percurso de barco é muito bonito e leva cerca de 40 minutos. O local de acesso é uma vila de pescadores bem rústica que possui alguns restaurantes e muitos barcos. Lugar interessante que vale a pena visitar. É possível também visualizar muitos botos próximo à praia.
154;Um verdadeiro refugio, o Parque Nacional do Superagui, é uma verdadeira maravilha do litoral paranaense. Para se estar em contato com a natureza. Vila de pescadores, ambiente rustico, maravilhoso
155;Para quem quer sair da rotina, o Parque Nacional de Superagui ou ilha de Superagui como é mais conhecida é uma bela opção, venha conhecer
156;Lugar para se desligar do agito das grandes cidades e curtir muito um natureza exuberante. m dos lugares mais belos do litoral paranaense.
157;Lugar super calmo. Parti de Guaraqueçaba, num barquinho e a vista é muito louca. Passa por dentro de um mangue, e depois você chega na ilha. No caminho é possível ver muito boto, e a praia é super calma. Bem preservado.
158;A Ilha de Superagui é um lugar para descansar. Partindo de Paranaguá de barca a viagem pode durar de duas a três horas e meia (se o mar estiver agitado). Na travessia fomos acompanhados por uma família de golfinhos. O lugar é incrível, uma vila de pescadores, com casas simples, muito tranquilo. Como é um parque de preservação ambiental, as praias são preservadas, cheias de peixes, siris, gaivotas. É um paraíso.
159;Pegamos uma lancha em Guaraqueçaba, e fomos ao superagui... meia hora andando por paisagens estupendas e chegamos a ilha... a infra estrutura é precária.. mas a natureza ali presente é de deixar qquer um de boca aberta.. passear pela praia deserta é uma experiência indiscretivel... recomendadíssimo
160;"O Parque Nacional de Superagui é composto de diversas ilhas da região que por sua vez pertencem ao município de Guaraqueçaba. Só é possível chegar as ilhas de barco, ao contrário de Guaraqueçaba que é possível chegar por terra, porém a estrada está bem ruim. Tínhamos como projeto, conhecer diversos locais em nossa viagem de lua de mel, e incluímos Superagui e Guaraqueçaba em nosso roteiro. A ilha de Superagüi é simplesmente maravilhosa, possui quilômetros de areia e em alguns locais formam pequenos bancos de areia e piscinas, onde é possível nadar tranquilamente. Visualizar o nascer e o por do sol neste local é mágico... Como gostamos mais da tranquilidade, escolhemos passar pelo local em janeiro, após a ""invasão"" de turistas que ocorre no natal, virada do ano, carnaval, além de alguns feriados prolongados na época de calor. A ilha é composta de moradores/pescadores simples, de uma coração e simpatia enormes."
161;É uma reserva muito bem preservada. Vale a pena uma visita na pequena comunidade de Barbados, Para chegar lá é preciso combinar uma carona com um barqueiro. Caso queria almoçar em Barbados, é necessário ligar com antecedência e combinar com a dona Cesarina, caso contrário existe a chance de perder a viagem. Se o interesse é conhecer o tradicional fandango no bar Akdov, é preciso visitar a Ilha nos feriados. Como o principal acesso é a barca que sai de paranaguá, é importante prestar atenção aos horários. Ótimo destino para quem quer um contato maior com a natureza e quer aproveitar um pouco o ritmo de vida tranquila dos pescadores.
162;O Parque Nacional do Superagui está com sua visitação em processo de organização. Mesmo assim, é possível visitar suas ilhas e comunidades tradicionais de entorno. Na Ilha do Superagui a paisagem é maravilhosa, com 38 km de praia deserta, restingas e mangues conservados. Você pode ser hospedar na Barra do Superagui, fazer cicloturismo e caminhar na trilha que leva a Praia Deserta. Com sorte em feriados e datas especiais pode curtir o fandango no Bar Akdov. Outras comunidades podem ser visitadas como Barbados e a Barra do Ararapira na porção norte próxima a São Paulo. Na Ilha das Peças também há hospedagem, alimentação, praia e a linda baía dos golfinhos. No final da tarde você pode ir a região da Ilha do Pinheiro observar a revoada dos papagaios-de-cara-roxa, um espetáculo emocionante. O acesso principal se dá em embarcações que saem de Paranaguá-PR
163;Local bem preservado, com várias pousadas, acesso através de barco via Paranaguá 2:30hs, ou 45min de lancha
164;A trilha que atravessa um trecho de restinga entre a vila e a praia proporciona um contato fantástico com este bioma, que possui paisagens incríveis. Depois retornar caminhando pela praia completa um belo passeio que termina nos restaurantes da vila, com deliciosa comida caseira
165;Excelente recepção trilhas limpas até com quiosque de banheiro! Mas não polua a natureza, não entre nas piscinas naturais com protetor solar e repelente! Deixe pra passar após o banho. Ah, sim, vc vai precisar!
166;Não vá em novembro. Há muita mutuca. É simplesmente insuportável. O bicho te ataca sem pena. Não dá nem pra apreciar o local, que é maravilhoso
167;A caminhada pela trilha e a praia deserta é ótima, mas, cuidado com a distância, é muito longa, saia preparado.
168;O Parque é bem preservado, ótimo para fazer trilhas, vc tem a opção de vir de barco de Paranagua, ou pela Estrada, 80 km de Estrada ruim, mas vale a pena o passeio
169;É preciso sair do comodismo para encarar a aventura. Primeiro, porque não há barcos regulares nem de Paranaguá ou de Guaraqueçada. Portanto, é preciso contratar um barco, mas vale a pena, não só pelo trajeto como pela ilha em si. Lá, o ritmo é de vila de pescadores, há poucas pousadas, come-se bem nos poucos restaurantes, e há praias desertas. Um luxo!
170;"tem que ir preparado para natureza mais selvagem. leva até três horas e meia de barca, que você pega na marina de paranaguá, ou cerca de uma hora em uma voadeira que custa em média 400 reais para seis pessoas.mas valeu cada centavo gasto. o lugar é encantador, as pessoas que moram na ilha são acolhedoras e gostam de conversar 
no nosso caso, estávamos em quatro amigas, então a locomoção saiu meio caro. como os caraibas que aportam por la. fomos em um dia e voltamos no outro. um passeio que recomendo sem titubear
"
171;Pra quem busca entrar em contato com a natureza. O Parque Nacional do Superagui possui praias desertas lindas, trilhas no meio da restinga, entre muitas outras atrações. 
